Domain Code,Domain,AreaCode,AreaName,ElementCode,ElementName,ItemCode,ItemName,Year,Value,Flag,FlagD
"CC","Food Supply - Crops Primary Equivalent","107","Côte d'Ivoire","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","49.76","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","107","Côte d'Ivoire","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2012","41.27","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","108","Kazakhstan","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","86.44","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","109","Jamaica","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","70.15","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","109","Jamaica","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2012","97.32","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","110","Japan","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","112.80","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","112","Jordan","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","97.34","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","113","Kyrgyzstan","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","129.57","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","114","Kenya","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","45.33","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","114","Kenya","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2012","46.66","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","115","Cambodia","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","37.72","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","116","Democratic People's Republic of Korea","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","148.48","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","116","Democratic People's Republic of Korea","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2012","125.37","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","117","Republic of Korea","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","235.70","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","118","Kuwait","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","210.39","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","119","Latvia","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","71.70","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","120","Lao People's Democratic Republic","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","111.54","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","121","Lebanon","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","262.75","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","122","Lesotho","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","21.01","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","123","Liberia","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","37.00","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","126","Lithuania","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","97.48","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","128","China, Macao SAR","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","91.79","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","128","China, Macao SAR","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2012","104.12","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","129","Madagascar","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","19.25","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","129","Madagascar","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2012","17.73","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","130","Malawi","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","22.08","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","131","Malaysia","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","36.04","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","132","Maldives","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","58.61","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","133","Mali","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","58.47","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","134","Malta","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","186.27","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","136","Mauritania","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","12.19","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","137","Mauritius","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","84.39","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","138","Mexico","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","62.61","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","138","Mexico","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2012","59.84","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","141","Mongolia","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","17.94","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","143","Morocco","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","92.58","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","144","Mozambique","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","5.87","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","144","Mozambique","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2012","20.18","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","146","Republic of Moldova","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","78.16","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","147","Namibia","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","19.49","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","149","Nepal","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","59.06","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","149","Nepal","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2012","115.66","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","150","Netherlands","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","97.98","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","151","Netherlands Antilles","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","61.11","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","153","New Caledonia","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","38.10","Fc","Calculated data"
