Domain Code,Domain,AreaCode,AreaName,ElementCode,ElementName,ItemCode,ItemName,Year,Value,Flag,FlagD
"CL","Food Supply - Livestock and Fish Primary Equivalent","3","Albania","645","Food supply quantity (kg/capita/yr)","2762","Demersal Fish","2000","0.44","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","3","Albania","645","Food supply quantity (kg/capita/yr)","2763","Pelagic Fish","2000","1.70","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","3","Albania","645","Food supply quantity (kg/capita/yr)","2764","Marine Fish, Other","2000","0.46","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","3","Albania","645","Food supply quantity (kg/capita/yr)","2765","Crustaceans","2000","0.01","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","3","Albania","645","Food supply quantity (kg/capita/yr)","2766","Cephalopods","2000","0.04","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","3","Albania","645","Food supply quantity (kg/capita/yr)","2767","Molluscs, Other","2000","0.33","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","3","Albania","645","Food supply quantity (kg/capita/yr)","2769","Aquatic Animals, Others","2000","0.00","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","3","Albania","645","Food supply quantity (kg/capita/yr)","2775","Aquatic Plants","2000","0.00","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","3","Albania","645","Food supply quantity (kg/capita/yr)","2781","Fish, Body Oil","2000","0.00","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","3","Albania","645","Food supply quantity (kg/capita/yr)","2782","Fish, Liver Oil","2000","0.00","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","3","Albania","645","Food supply quantity (kg/capita/yr)","2848","Milk - Excluding Butter","2000","246.21","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","3","Albania","645","Food supply quantity (kg/capita/yr)","2943","Meat","2000","27.23","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","3","Albania","645","Food supply quantity (kg/capita/yr)","2945","Offals","2000","3.93","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","3","Albania","645","Food supply quantity (kg/capita/yr)","2946","Animal fats","2000","1.82","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","3","Albania","645","Food supply quantity (kg/capita/yr)","2948","Milk - Excluding Butter","2000","246.29","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","3","Albania","645","Food supply quantity (kg/capita/yr)","2949","Eggs","2000","6.35","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","3","Albania","645","Food supply quantity (kg/capita/yr)","2960","Fish, Seafood","2000","3.33","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","3","Albania","645","Food supply quantity (kg/capita/yr)","2961","Aquatic Products, Other","2000","0.00","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","4","Algeria","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2000","4.56","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","4","Algeria","645","Food supply quantity (kg/capita/yr)","2732","Mutton & Goat Meat","2000","5.75","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","4","Algeria","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2000","0.00","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","4","Algeria","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2000","7.70","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","4","Algeria","645","Food supply quantity (kg/capita/yr)","2735","Meat, Other","2000","0.36","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","4","Algeria","645","Food supply quantity (kg/capita/yr)","2736","Offals, Edible","2000","1.23","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","4","Algeria","645","Food supply quantity (kg/capita/yr)","2737","Fats, Animals, Raw","2000","0.33","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","4","Algeria","645","Food supply quantity (kg/capita/yr)","2738","Milk, Whole","2000","67.64","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","4","Algeria","645","Food supply quantity (kg/capita/yr)","2740","Butter, Ghee","2000","0.24","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","4","Algeria","645","Food supply quantity (kg/capita/yr)","2741","Cheese","2000","0.65","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","4","Algeria","645","Food supply quantity (kg/capita/yr)","2742","Whey","2000","0.13","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","4","Algeria","645","Food supply quantity (kg/capita/yr)","2744","Eggs","2000","2.66","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","4","Algeria","645","Food supply quantity (kg/capita/yr)","2745","Honey","2000","0.03","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","4","Algeria","645","Food supply quantity (kg/capita/yr)","2761","Freshwater Fish","2000","0.02","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","4","Algeria","645","Food supply quantity (kg/capita/yr)","2762","Demersal Fish","2000","0.37","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","4","Algeria","645","Food supply quantity (kg/capita/yr)","2763","Pelagic Fish","2000","3.03","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","4","Algeria","645","Food supply quantity (kg/capita/yr)","2764","Marine Fish, Other","2000","0.29","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","4","Algeria","645","Food supply quantity (kg/capita/yr)","2765","Crustaceans","2000","0.09","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","4","Algeria","645","Food supply quantity (kg/capita/yr)","2766","Cephalopods","2000","0.03","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","4","Algeria","645","Food supply quantity (kg/capita/yr)","2767","Molluscs, Other","2000","0.00","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","4","Algeria","645","Food supply quantity (kg/capita/yr)","2769","Aquatic Animals, Others","2000","0.00","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","4","Algeria","645","Food supply quantity (kg/capita/yr)","2775","Aquatic Plants","2000","0.00","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","4","Algeria","645","Food supply quantity (kg/capita/yr)","2781","Fish, Body Oil","2000","0.00","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","4","Algeria","645","Food supply quantity (kg/capita/yr)","2782","Fish, Liver Oil","2000","0.00","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","4","Algeria","645","Food supply quantity (kg/capita/yr)","2848","Milk - Excluding Butter","2000","103.00","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","4","Algeria","645","Food supply quantity (kg/capita/yr)","2943","Meat","2000","18.37","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","4","Algeria","645","Food supply quantity (kg/capita/yr)","2945","Offals","2000","1.23","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","4","Algeria","645","Food supply quantity (kg/capita/yr)","2946","Animal fats","2000","0.57","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","4","Algeria","645","Food supply quantity (kg/capita/yr)","2948","Milk - Excluding Butter","2000","103.00","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","4","Algeria","645","Food supply quantity (kg/capita/yr)","2949","Eggs","2000","2.66","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","4","Algeria","645","Food supply quantity (kg/capita/yr)","2960","Fish, Seafood","2000","3.84","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","4","Algeria","645","Food supply quantity (kg/capita/yr)","2961","Aquatic Products, Other","2000","0.00","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","7","Angola","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2000","8.62","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","7","Angola","645","Food supply quantity (kg/capita/yr)","2732","Mutton & Goat Meat","2000","0.79","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","7","Angola","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2000","2.93","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","7","Angola","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2000","3.95","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","7","Angola","645","Food supply quantity (kg/capita/yr)","2735","Meat, Other","2000","0.53","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","7","Angola","645","Food supply quantity (kg/capita/yr)","2736","Offals, Edible","2000","1.27","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","7","Angola","645","Food supply quantity (kg/capita/yr)","2737","Fats, Animals, Raw","2000","0.28","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","7","Angola","645","Food supply quantity (kg/capita/yr)","2738","Milk, Whole","2000","12.66","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","7","Angola","645","Food supply quantity (kg/capita/yr)","2740","Butter, Ghee","2000","0.06","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","7","Angola","645","Food supply quantity (kg/capita/yr)","2741","Cheese","2000","0.13","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","7","Angola","645","Food supply quantity (kg/capita/yr)","2744","Eggs","2000","0.65","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","7","Angola","645","Food supply quantity (kg/capita/yr)","2745","Honey","2000","1.55","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","7","Angola","645","Food supply quantity (kg/capita/yr)","2761","Freshwater Fish","2000","0.51","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","7","Angola","645","Food supply quantity (kg/capita/yr)","2762","Demersal Fish","2000","2.54","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","7","Angola","645","Food supply quantity (kg/capita/yr)","2763","Pelagic Fish","2000","6.73","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","7","Angola","645","Food supply quantity (kg/capita/yr)","2764","Marine Fish, Other","2000","2.14","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","7","Angola","645","Food supply quantity (kg/capita/yr)","2765","Crustaceans","2000","0.15","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","7","Angola","645","Food supply quantity (kg/capita/yr)","2766","Cephalopods","2000","0.00","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","7","Angola","645","Food supply quantity (kg/capita/yr)","2767","Molluscs, Other","2000","0.00","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","7","Angola","645","Food supply quantity (kg/capita/yr)","2769","Aquatic Animals, Others","2000","0.00","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","7","Angola","645","Food supply quantity (kg/capita/yr)","2775","Aquatic Plants","2000","0.00","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","7","Angola","645","Food supply quantity (kg/capita/yr)","2781","Fish, Body Oil","2000","0.00","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","7","Angola","645","Food supply quantity (kg/capita/yr)","2848","Milk - Excluding Butter","2000","14.79","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","7","Angola","645","Food supply quantity (kg/capita/yr)","2943","Meat","2000","16.82","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","7","Angola","645","Food supply quantity (kg/capita/yr)","2945","Offals","2000","1.27","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","7","Angola","645","Food supply quantity (kg/capita/yr)","2946","Animal fats","2000","0.34","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","7","Angola","645","Food supply quantity (kg/capita/yr)","2948","Milk - Excluding Butter","2000","14.79","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","7","Angola","645","Food supply quantity (kg/capita/yr)","2949","Eggs","2000","0.65","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","7","Angola","645","Food supply quantity (kg/capita/yr)","2960","Fish, Seafood","2000","12.06","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","7","Angola","645","Food supply quantity (kg/capita/yr)","2961","Aquatic Products, Other","2000","0.00","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","8","Antigua and Barbuda","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2000","9.24","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","8","Antigua and Barbuda","645","Food supply quantity (kg/capita/yr)","2732","Mutton & Goat Meat","2000","2.53","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","8","Antigua and Barbuda","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2000","7.33","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","8","Antigua and Barbuda","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2000","49.87","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","8","Antigua and Barbuda","645","Food supply quantity (kg/capita/yr)","2735","Meat, Other","2000","0.00","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","8","Antigua and Barbuda","645","Food supply quantity (kg/capita/yr)","2736","Offals, Edible","2000","1.37","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","8","Antigua and Barbuda","645","Food supply quantity (kg/capita/yr)","2737","Fats, Animals, Raw","2000","1.67","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","8","Antigua and Barbuda","645","Food supply quantity (kg/capita/yr)","2738","Milk, Whole","2000","107.92","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","8","Antigua and Barbuda","645","Food supply quantity (kg/capita/yr)","2740","Butter, Ghee","2000","1.41","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","8","Antigua and Barbuda","645","Food supply quantity (kg/capita/yr)","2741","Cheese","2000","2.31","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","8","Antigua and Barbuda","645","Food supply quantity (kg/capita/yr)","2743","Cream","2000","0.00","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","8","Antigua and Barbuda","645","Food supply quantity (kg/capita/yr)","2744","Eggs","2000","2.51","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","8","Antigua and Barbuda","645","Food supply quantity (kg/capita/yr)","2745","Honey","2000","0.00","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","8","Antigua and Barbuda","645","Food supply quantity (kg/capita/yr)","2761","Freshwater Fish","2000","1.10","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","8","Antigua and Barbuda","645","Food supply quantity (kg/capita/yr)","2762","Demersal Fish","2000","11.33","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","8","Antigua and Barbuda","645","Food supply quantity (kg/capita/yr)","2763","Pelagic Fish","2000","6.19","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","8","Antigua and Barbuda","645","Food supply quantity (kg/capita/yr)","2764","Marine Fish, Other","2000","8.69","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","8","Antigua and Barbuda","645","Food supply quantity (kg/capita/yr)","2765","Crustaceans","2000","8.33","Fc","Calculated data"
