Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2578,Coconut Oil,1996,1996,kg,0.17,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2578,Coconut Oil,1997,1997,kg,0.17,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2578,Coconut Oil,1998,1998,kg,0.17,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2578,Coconut Oil,1999,1999,kg,0.17,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2578,Coconut Oil,2000,2000,kg,0.16,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2560,Coconuts - Incl Copra,1992,1992,kg,0.93,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2560,Coconuts - Incl Copra,1993,1993,kg,0.78,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2560,Coconuts - Incl Copra,1994,1994,kg,0.79,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2560,Coconuts - Incl Copra,1995,1995,kg,0.78,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2560,Coconuts - Incl Copra,1996,1996,kg,0.8,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2560,Coconuts - Incl Copra,1997,1997,kg,0.82,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2560,Coconuts - Incl Copra,1998,1998,kg,0.82,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2560,Coconuts - Incl Copra,1999,1999,kg,0.83,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2560,Coconuts - Incl Copra,2000,2000,kg,0.86,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2630,Coffee and products,1992,1992,kg,0.45,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2630,Coffee and products,1993,1993,kg,0.52,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2630,Coffee and products,1994,1994,kg,0.54,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2630,Coffee and products,1995,1995,kg,0.41,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2630,Coffee and products,1996,1996,kg,0.44,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2630,Coffee and products,1997,1997,kg,0.48,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2630,Coffee and products,1998,1998,kg,0.46,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2630,Coffee and products,1999,1999,kg,0.49,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2630,Coffee and products,2000,2000,kg,0.53,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2575,Cottonseed Oil,1992,1992,kg,0.64,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2575,Cottonseed Oil,1993,1993,kg,0.61,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2575,Cottonseed Oil,1994,1994,kg,0.58,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2575,Cottonseed Oil,1995,1995,kg,0.58,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2575,Cottonseed Oil,1996,1996,kg,0.52,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2575,Cottonseed Oil,1997,1997,kg,0.52,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2575,Cottonseed Oil,1998,1998,kg,0.46,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2575,Cottonseed Oil,1999,1999,kg,0.42,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2575,Cottonseed Oil,2000,2000,kg,0.36,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2619,Dates,1992,1992,kg,1.71,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2619,Dates,1993,1993,kg,1.73,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2619,Dates,1994,1994,kg,1.81,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2619,Dates,1995,1995,kg,1.76,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2619,Dates,1996,1996,kg,1.92,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2619,Dates,1997,1997,kg,1.89,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2619,Dates,1998,1998,kg,2.06,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2619,Dates,1999,1999,kg,2.21,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2619,Dates,2000,2000,kg,2.31,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2625,"Fruits, Other",1992,1992,kg,11.81,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2625,"Fruits, Other",1993,1993,kg,12.18,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2625,"Fruits, Other",1994,1994,kg,11.82,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2625,"Fruits, Other",1995,1995,kg,11.88,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2625,"Fruits, Other",1996,1996,kg,12.22,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2625,"Fruits, Other",1997,1997,kg,12.2,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2625,"Fruits, Other",1998,1998,kg,12.46,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2625,"Fruits, Other",1999,1999,kg,12.46,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2625,"Fruits, Other",2000,2000,kg,12.22,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2613,Grapefruit and products,1992,1992,kg,0.32,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2613,Grapefruit and products,1993,1993,kg,0.33,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2613,Grapefruit and products,1994,1994,kg,0.31,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2613,Grapefruit and products,1995,1995,kg,0.3,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2613,Grapefruit and products,1996,1996,kg,0.31,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2613,Grapefruit and products,1997,1997,kg,0.29,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2613,Grapefruit and products,1998,1998,kg,0.31,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2613,Grapefruit and products,1999,1999,kg,0.33,Fc,Calculated data
